node_id,trial,cascade_size_frac,time_to_stability
32,38,0.0125,0
32,39,0.15,4
33,0,0.05,3
33,1,0.025,1
33,2,0.0125,0
33,3,0.0125,0
33,4,0.0875,2
33,5,0.0125,0
33,6,1.0,28
33,7,0.0125,0
33,8,0.1375,6
33,9,0.1,3
33,10,0.0125,0
33,11,0.0125,0
33,12,1.0,25
33,13,0.2375,9
33,14,0.0125,0
33,15,0.0125,0
33,16,0.0375,2
33,17,0.0125,0
33,18,0.025,1
33,19,0.0125,0
33,20,0.0125,0
33,21,0.0125,0
33,22,1.0,26
33,23,0.0125,0
33,24,0.075,2
33,25,0.1875,9
33,26,1.0,27
33,27,0.05,2
33,28,0.025,1
33,29,0.0375,2
33,30,0.025,1
33,31,0.0125,0
33,32,0.0125,0
33,33,0.0125,0
33,34,0.0125,0
33,35,0.0125,0
33,36,0.0125,0
33,37,0.0125,0
33,38,0.025,1
33,39,0.0125,0
34,0,1.0,25
34,1,1.0,23
34,2,0.8875,22
34,3,0.05,1
34,4,1.0,25
34,5,1.0,19
34,6,0.0125,0
34,7,1.0,27
34,8,1.0,33
34,9,0.0125,0
34,10,0.0375,1
34,11,0.0125,0
34,12,1.0,22
34,13,1.0,25
34,14,1.0,24
34,15,1.0,23
34,16,0.0375,1
34,17,0.0125,0
34,18,0.0125,0
34,19,0.0125,0
34,20,1.0,21
34,21,0.0125,0
34,22,0.0125,0
34,23,0.1125,7
34,24,0.025,1
34,25,0.0125,0
34,26,1.0,24
34,27,1.0,27
34,28,0.325,11
34,29,0.0875,4
34,30,0.025,1
34,31,0.025,1
34,32,0.05,3
34,33,0.075,4
34,34,0.125,5
34,35,1.0,23
34,36,0.0125,0
34,37,0.0125,0
34,38,0.025,1
34,39,0.0125,0
35,0,1.0,23
35,1,1.0,19
35,2,0.0375,1
35,3,0.1,3
35,4,0.0625,2
35,5,0.025,1
35,6,0.025,1
35,7,0.0375,1
35,8,1.0,20
35,9,0.0875,2
35,10,0.025,1
35,11,0.0625,2
35,12,0.025,1
35,13,0.0875,2
35,14,1.0,25
35,15,0.075,3
35,16,1.0,26
35,17,0.2,9
35,18,0.075,4
35,19,0.025,1
35,20,1.0,21
35,21,1.0,22
35,22,1.0,23
35,23,1.0,25
35,24,0.025,1
35,25,0.025,1
35,26,1.0,27
35,27,0.2625,8
35,28,0.1125,2
35,29,0.0375,2
35,30,0.325,14
35,31,0.0375,1
35,32,0.2,7
35,33,1.0,29
35,34,0.025,1
35,35,0.0625,2
35,36,0.025,1
35,37,0.05,2
35,38,0.075,2
35,39,0.2375,9
36,0,0.0125,0
36,1,0.0125,0
36,2,0.0625,2
36,3,0.0125,0
36,4,0.15,6
36,5,0.0125,0
36,6,0.0125,0
36,7,0.0125,0
36,8,0.0125,0
36,9,1.0,28
36,10,0.0125,0
36,11,0.0125,0
36,12,0.0375,2
36,13,0.0125,0
36,14,1.0,23
36,15,1.0,21
36,16,0.0125,0
36,17,0.0375,2
36,18,1.0,22
36,19,0.0125,0
36,20,0.0125,0
36,21,0.0125,0
36,22,0.0125,0
36,23,0.0125,0
36,24,0.0125,0
36,25,0.0125,0
36,26,0.0375,2
36,27,0.025,1
36,28,0.0125,0
36,29,0.2,5
36,30,0.0125,0
36,31,1.0,26
36,32,1.0,20
36,33,0.0125,0
36,34,0.0375,2
36,35,0.0125,0
36,36,1.0,31
36,37,0.0625,2
36,38,0.0125,0
36,39,0.025,1
37,0,1.0,23
37,1,0.0625,2
37,2,1.0,22
37,3,1.0,20
37,4,1.0,19
37,5,1.0,21
37,6,0.1625,5
37,7,0.0625,3
37,8,0.0625,1
37,9,0.05,1
37,10,0.0375,1
37,11,0.0375,1
37,12,0.0375,1
37,13,0.2375,8
37,14,1.0,26
37,15,0.0875,3
37,16,1.0,27
37,17,0.0375,1
37,18,0.125,6
37,19,0.375,11
37,20,0.0375,2
37,21,0.05,1
37,22,1.0,29
37,23,0.35,8
37,24,0.3875,11
37,25,0.05,1
37,26,1.0,21
37,27,1.0,25
37,28,0.0375,1
37,29,0.2625,7
37,30,1.0,22
37,31,1.0,24
37,32,0.1,3
37,33,1.0,19
37,34,0.05,1
37,35,0.1,4
37,36,0.1125,2
37,37,0.1375,5
37,38,0.05,2
37,39,0.0375,1
38,0,0.075,5
38,1,0.025,1
38,2,1.0,22
38,3,0.025,1
38,4,0.075,5
38,5,0.1875,9
38,6,1.0,23
38,7,0.075,3
38,8,0.0375,2
38,9,0.025,1
38,10,0.0625,3
38,11,1.0,21
38,12,1.0,37
38,13,0.1,3
38,14,0.25,11
38,15,0.025,2
38,16,0.025,1
38,17,0.0375,1
38,18,0.0375,2
38,19,1.0,25
38,20,1.0,25
38,21,1.0,23
38,22,1.0,24
38,23,0.05,3
38,24,0.0375,1
38,25,0.025,1
38,26,1.0,21
38,27,0.025,1
38,28,0.25,6
38,29,1.0,28
38,30,0.15,4
38,31,1.0,27
38,32,0.15,5
38,33,0.025,1
38,34,0.0875,3
38,35,0.075,2
38,36,1.0,22
38,37,0.025,1
38,38,1.0,25
38,39,0.0625,2
39,0,0.0125,0
39,1,0.0125,0
39,2,0.0125,0
39,3,0.0875,3
39,4,0.0125,0
39,5,1.0,29
39,6,0.15,5
39,7,0.0125,0
39,8,0.0125,0
39,9,0.0375,2
39,10,0.0125,0
39,11,0.025,1
39,12,1.0,21
39,13,0.025,1
39,14,0.0125,0
39,15,0.0375,1
39,16,1.0,29
39,17,0.0125,0
39,18,0.05,2
39,19,0.0875,5
39,20,1.0,22
39,21,0.0125,0
39,22,0.0125,0
39,23,0.0125,0
39,24,0.0125,0
39,25,0.025,1
39,26,1.0,23
39,27,1.0,28
39,28,0.0125,0
39,29,0.025,1
39,30,1.0,24
39,31,0.0125,0
39,32,0.1375,4
39,33,0.1375,5
39,34,0.0125,0
39,35,0.0125,0
39,36,0.0125,0
39,37,0.125,4
39,38,0.1375,7
39,39,0.0875,5
40,0,1.0,23
40,1,0.05,1
40,2,0.15,7
40,3,1.0,22
40,4,0.1125,2
40,5,1.0,27
40,6,0.075,2
40,7,1.0,20
40,8,0.0625,2
40,9,1.0,22
40,10,0.1125,2
40,11,1.0,19
40,12,0.05,1
40,13,1.0,25
40,14,1.0,27
40,15,0.1875,6
40,16,1.0,23
40,17,1.0,25
40,18,1.0,18
40,19,0.05,1
40,20,1.0,21
40,21,0.1125,5
40,22,1.0,22
40,23,1.0,30
40,24,1.0,17
40,25,1.0,25
40,26,0.1125,4
40,27,0.15,4
40,28,0.05,1
40,29,0.05,2
40,30,1.0,26
40,31,1.0,26
40,32,0.1875,10
40,33,1.0,24
40,34,1.0,22
40,35,0.0625,1
40,36,1.0,26
40,37,0.075,2
40,38,0.0875,2
40,39,1.0,27
41,0,0.0125,0
41,1,0.0125,0
41,2,0.4125,9
41,3,0.0125,0
41,4,0.05,2
41,5,0.0125,0
41,6,1.0,28
41,7,0.0125,0
41,8,0.0125,0
41,9,1.0,25
41,10,1.0,24
41,11,0.125,5
41,12,0.1,5
41,13,0.0125,0
41,14,1.0,27
41,15,0.0125,0
41,16,0.05,2
41,17,1.0,24
41,18,0.0125,0
41,19,0.0125,0
41,20,0.2375,6
41,21,1.0,20
41,22,0.0375,2
41,23,0.0125,0
41,24,0.025,1
41,25,1.0,20
41,26,0.0125,0
41,27,0.075,4
41,28,0.0125,0
41,29,0.0375,2
41,30,0.2,9
41,31,0.1,3
41,32,1.0,22
41,33,0.0125,0
41,34,0.0125,0
41,35,0.0125,0
41,36,1.0,17
41,37,0.025,1
41,38,0.0125,0
41,39,0.0125,0
42,0,0.0125,0
42,1,1.0,18
42,2,0.0375,1
42,3,0.0625,2
42,4,0.0125,0
42,5,1.0,23
42,6,0.0125,0
42,7,0.1,6
42,8,0.0125,0
42,9,0.0125,0
42,10,0.0125,0
42,11,0.0125,0
42,12,0.025,1
42,13,1.0,18
42,14,0.075,2
42,15,0.0875,3
42,16,1.0,28
42,17,1.0,20
42,18,0.05,2
42,19,0.025,1
42,20,0.025,1
42,21,0.0125,0
42,22,0.025,1
42,23,0.0625,2
42,24,0.0125,0
42,25,0.0125,0
42,26,0.0375,2
42,27,0.0125,0
42,28,0.0125,0
42,29,0.1125,3
42,30,0.3625,11
42,31,0.0125,0
42,32,0.5875,13
42,33,0.0125,0
42,34,0.0125,0
42,35,1.0,27
42,36,0.0375,2
42,37,0.075,3
42,38,0.0125,0
42,39,0.0125,0
43,0,1.0,25
43,1,0.0125,0
43,2,0.0125,0
43,3,0.0125,0
43,4,0.0125,0
43,5,0.0125,0
43,6,0.0125,0
43,7,0.0125,0
43,8,0.0125,0
43,9,0.0125,0
43,10,0.0125,0
43,11,0.0125,0
43,12,0.05,2
43,13,0.275,9
43,14,0.0125,0
43,15,0.0125,0
43,16,0.0125,0
43,17,1.0,24
43,18,0.0125,0
43,19,0.0125,0
43,20,0.1625,5
43,21,0.05,2
43,22,1.0,22
43,23,0.0125,0
43,24,0.025,1
43,25,1.0,30
43,26,0.1375,5
43,27,0.075,2
43,28,1.0,23
43,29,0.0125,0
43,30,0.3375,8
43,31,0.0125,0
43,32,1.0,25
43,33,0.0125,0
43,34,1.0,28
43,35,0.0125,0
43,36,1.0,24
43,37,0.0125,0
43,38,0.0375,2
43,39,1.0,25
44,0,0.075,2
44,1,0.1375,5
44,2,1.0,23
44,3,0.0125,0
44,4,0.0125,0
44,5,0.0125,0
44,6,0.0125,0
44,7,0.0375,2
44,8,0.0125,0
44,9,0.0125,0
44,10,0.025,1
44,11,0.025,1
44,12,0.0125,0
44,13,0.0125,0
44,14,1.0,28
44,15,0.0125,0
44,16,0.0125,0
44,17,0.025,1
44,18,1.0,24
44,19,1.0,24
44,20,0.0625,5
44,21,1.0,29
44,22,0.0125,0
44,23,0.0875,5
44,24,0.05,3
44,25,0.0125,0
44,26,0.0125,0
44,27,0.0125,0
44,28,0.0125,0
44,29,0.1,5
44,30,1.0,28
44,31,1.0,21
44,32,1.0,23
44,33,0.0125,0
44,34,0.0125,0
44,35,0.225,6
44,36,0.0125,0
44,37,1.0,22
44,38,0.0125,0
44,39,1.0,27
45,0,0.375,18
45,1,0.0375,1
45,2,0.1,2
45,3,1.0,22
45,4,0.1,5
45,5,0.3375,11
45,6,1.0,25
45,7,0.025,1
45,8,1.0,23
45,9,0.1125,6
45,10,0.025,1
45,11,1.0,25
45,12,1.0,32
45,13,0.325,8
45,14,0.025,1
45,15,0.0375,1
45,16,1.0,23
45,17,1.0,23
45,18,1.0,20
45,19,0.0875,6
45,20,0.025,1
45,21,0.0625,3
45,22,0.025,1
45,23,1.0,22
45,24,0.05,1
45,25,1.0,26
45,26,0.075,3
45,27,0.05,1
45,28,0.1625,8
45,29,1.0,16
45,30,1.0,26
45,31,0.075,3
45,32,1.0,21
45,33,0.1375,3
45,34,1.0,28
45,35,0.0875,2
45,36,0.0375,1
45,37,0.0875,4
45,38,0.25,5
45,39,0.025,1
46,0,1.0,25
46,1,0.0125,0
46,2,0.025,1
46,3,0.0125,0
46,4,1.0,20
46,5,0.0125,0
46,6,1.0,25
46,7,0.0125,0
46,8,0.1125,3
46,9,1.0,28
46,10,1.0,28
46,11,0.0125,0
46,12,0.0125,0
46,13,0.05,2
46,14,0.0125,0
46,15,0.0125,0
46,16,0.0125,0
46,17,0.0125,0
46,18,0.025,1
46,19,0.05,3
46,20,0.0125,0
46,21,1.0,25
46,22,0.0375,2
46,23,1.0,23
46,24,0.05,3
46,25,0.15,6
46,26,0.0125,0
46,27,0.0375,2
46,28,0.05,3
46,29,1.0,23
46,30,0.3625,12
46,31,0.05,2
46,32,0.0125,0
46,33,0.0125,0
46,34,0.05,2
46,35,1.0,22
46,36,0.0125,0
46,37,0.025,1
46,38,1.0,21
46,39,0.275,9
47,0,0.0125,0
47,1,0.0125,0
47,2,0.0125,0
47,3,0.0625,2
47,4,0.0125,0
47,5,1.0,21
47,6,1.0,17
47,7,0.0125,0
47,8,1.0,27
47,9,0.0125,0
47,10,0.0375,2
47,11,0.0125,0
47,12,0.0125,0
47,13,0.0125,0
47,14,0.025,1
47,15,1.0,19
47,16,0.0125,0
47,17,1.0,26
47,18,0.125,4
47,19,0.025,1
47,20,0.0125,0
47,21,0.025,1
47,22,0.05,2
47,23,0.0125,0
47,24,1.0,32
47,25,1.0,21
47,26,1.0,25
47,27,0.1375,5
47,28,0.0125,0
47,29,0.0625,3
47,30,0.0125,0
47,31,0.0375,2
47,32,0.0875,3
47,33,0.0125,0
47,34,0.05,2
47,35,0.0125,0
47,36,0.0125,0
47,37,0.05,3
47,38,0.0125,0
47,39,1.0,28
48,0,0.0125,0
48,1,0.0125,0
48,2,0.0125,0
48,3,0.3625,9
48,4,0.025,1
48,5,0.0125,0
48,6,0.0125,0
48,7,0.0125,0
48,8,0.0125,0
48,9,1.0,24
48,10,0.0125,0
48,11,1.0,25
48,12,0.1625,4
48,13,0.0125,0
48,14,0.25,7
48,15,1.0,23
48,16,0.075,4
48,17,0.0125,0
48,18,0.0125,0
48,19,0.0375,2
48,20,0.0125,0
48,21,0.0125,0
48,22,0.4375,19
48,23,0.0625,2
48,24,1.0,24
48,25,0.0125,0
48,26,0.1125,5
48,27,0.1,4
48,28,0.0125,0
48,29,0.0875,3
48,30,0.05,2
48,31,0.0125,0
48,32,0.0125,0
48,33,1.0,20
48,34,0.0125,0
48,35,0.0625,2
48,36,0.25,9
48,37,0.0125,0
48,38,0.0875,4
48,39,0.0125,0
49,0,0.0125,0
49,1,1.0,19
49,2,0.0125,0
49,3,0.025,1
49,4,0.0125,0
49,5,0.075,4
49,6,0.0125,0
49,7,0.0125,0
49,8,0.0125,0
49,9,0.2375,7
49,10,0.075,3
49,11,0.0125,0
49,12,0.0125,0
49,13,0.0125,0
49,14,1.0,24
49,15,0.0125,0
49,16,0.05,2
49,17,0.0125,0
49,18,0.0625,2
49,19,0.0125,0
49,20,0.025,1
49,21,0.0125,0
49,22,0.1875,7
49,23,1.0,29
49,24,0.075,3
49,25,0.0125,0
49,26,0.0125,0
49,27,0.0125,0
49,28,0.0375,1
49,29,0.0125,0
49,30,1.0,29
49,31,0.0625,4
49,32,0.45,13
49,33,0.0125,0
49,34,1.0,25
49,35,0.0125,0
49,36,0.0375,2
49,37,0.0125,0
49,38,0.0125,0
49,39,1.0,25
50,0,0.0125,0
50,1,1.0,31
50,2,0.0125,0
50,3,0.05,2
50,4,0.0125,0
50,5,0.075,5
50,6,0.0375,2
50,7,0.0125,0
50,8,0.125,4
50,9,0.0125,0
50,10,0.1,4
50,11,1.0,22
50,12,0.0125,0
50,13,0.0125,0
50,14,0.05,2
50,15,0.0125,0
50,16,0.075,4
50,17,0.0125,0
50,18,1.0,23
50,19,0.0125,0
50,20,0.05,2
50,21,0.0125,0
50,22,0.0125,0
50,23,1.0,21
50,24,0.125,5
50,25,1.0,24
50,26,0.0125,0
50,27,0.0125,0
50,28,0.05,2
50,29,0.0125,0
50,30,0.0125,0
50,31,1.0,26
50,32,0.0125,0
50,33,0.0125,0
50,34,1.0,26
50,35,0.1375,6
50,36,0.0125,0
50,37,0.05,2
50,38,0.0125,0
50,39,0.0125,0
51,0,0.0125,0
51,1,0.025,1
51,2,0.075,4
51,3,0.0125,0
51,4,0.025,1
51,5,1.0,21
51,6,0.0125,0
51,7,0.0125,0
51,8,0.025,1
51,9,0.0125,0
51,10,1.0,29
51,11,0.025,1
51,12,0.0125,0
51,13,0.0125,0
51,14,0.0125,0
51,15,0.0125,0
51,16,0.0125,0
51,17,0.2125,5
51,18,0.0125,0
51,19,0.0125,0
51,20,1.0,26
51,21,0.0125,0
51,22,0.425,13
51,23,0.0125,0
51,24,0.025,1
51,25,1.0,21
51,26,0.2625,7
51,27,0.1,3
51,28,0.025,1
51,29,1.0,25
51,30,0.0125,0
51,31,0.0875,4
51,32,0.0125,0
51,33,0.0125,0
51,34,0.0875,4
51,35,0.0125,0
51,36,0.0125,0
51,37,0.0125,0
51,38,0.0125,0
51,39,0.2375,8
52,0,0.025,1
52,1,0.075,4
52,2,0.05,2
52,3,0.0625,4
52,4,1.0,27
52,5,0.0375,2
52,6,1.0,23
52,7,0.05,1
52,8,0.0625,3
52,9,0.025,1
52,10,0.1125,3
52,11,0.2375,9
52,12,1.0,24
52,13,0.125,6
52,14,0.0625,2
52,15,0.3875,13
52,16,0.025,1
52,17,0.225,4
52,18,0.25,5
52,19,0.0375,1
52,20,1.0,21
52,21,0.1,4
52,22,0.025,1
52,23,0.0375,1
52,24,0.075,2
52,25,0.025,1
52,26,1.0,21
52,27,0.0625,2
52,28,0.05,1
52,29,1.0,24
52,30,0.0375,1
52,31,0.075,3
52,32,1.0,22
52,33,0.025,1
52,34,0.075,2
52,35,0.0875,4
52,36,0.2,8
52,37,0.0875,4
52,38,0.1375,5
52,39,0.2,6
53,0,0.0375,2
53,1,0.075,6
53,2,1.0,29
53,3,0.0125,0
53,4,0.0125,0
53,5,0.0125,0
53,6,1.0,21
53,7,0.0125,0
53,8,0.0125,0
53,9,0.0125,0
53,10,1.0,23
53,11,0.0125,0
53,12,0.0125,0
53,13,1.0,19
53,14,0.3125,10
53,15,0.0125,0
53,16,1.0,26
53,17,0.0125,0
53,18,0.2,10
53,19,0.0625,2
53,20,0.0125,0
53,21,1.0,27
53,22,0.025,1
53,23,0.0125,0
53,24,0.25,7
53,25,0.0125,0
53,26,0.0125,0
53,27,1.0,25
53,28,0.0125,0
53,29,1.0,28
53,30,0.0125,0
53,31,1.0,26
53,32,0.0125,0
53,33,0.0125,0
53,34,1.0,28
53,35,0.0375,2
53,36,0.0125,0
53,37,0.0125,0
53,38,1.0,25
53,39,0.0125,0
54,0,0.05,2
54,1,1.0,21
54,2,0.0375,1
54,3,1.0,20
54,4,0.0375,2
54,5,1.0,23
54,6,0.0375,1
54,7,0.1,3
54,8,1.0,22
54,9,0.1,4
54,10,0.0375,1
54,11,0.2375,5
54,12,1.0,32
54,13,0.0375,1
54,14,0.0375,1
54,15,0.1875,9
54,16,0.05,1
54,17,0.05,1
54,18,1.0,24
54,19,1.0,24
54,20,0.0375,1
54,21,0.1125,4
54,22,0.0375,1
54,23,1.0,22
54,24,0.0375,1
54,25,0.05,1
54,26,0.0875,5
54,27,0.0625,1
54,28,0.075,3
54,29,1.0,24
54,30,1.0,27
54,31,0.0375,1
54,32,0.0375,1
54,33,1.0,22
54,34,0.15,3
54,35,0.3,7
54,36,0.0375,1
54,37,1.0,18
54,38,0.1125,4
54,39,0.05,2
55,0,0.075,3
55,1,0.0625,2
55,2,0.0625,2
55,3,0.025,1
55,4,0.025,1
55,5,1.0,19
55,6,0.0375,1
55,7,1.0,16
55,8,0.4,15
55,9,0.0375,2
55,10,0.025,1
55,11,0.025,1
55,12,0.125,5
55,13,1.0,24
55,14,0.125,5
55,15,0.0625,4
55,16,0.0375,1
55,17,0.0375,2
55,18,1.0,24
55,19,1.0,23
55,20,0.025,1
55,21,0.025,1
55,22,0.175,6
55,23,1.0,23
55,24,1.0,21
55,25,1.0,26
55,26,0.1125,3
55,27,0.0375,1
55,28,0.0375,1
55,29,0.0375,1
55,30,0.05,2
55,31,0.025,1
55,32,1.0,30
55,33,0.0625,1
55,34,0.05,3
55,35,0.025,1
55,36,0.0625,2
55,37,0.0375,1
55,38,0.0625,2
55,39,0.025,1
56,0,0.0875,3
56,1,0.075,2
56,2,0.1375,6
56,3,0.05,2
56,4,1.0,23
56,5,0.125,4
56,6,0.0375,1
56,7,0.0375,1
56,8,1.0,28
56,9,0.1625,4
56,10,0.025,1
56,11,1.0,23
56,12,0.2625,5
56,13,0.025,1
56,14,0.1875,4
56,15,1.0,23
56,16,1.0,18
56,17,1.0,24
56,18,1.0,24
56,19,0.025,1
56,20,1.0,24
56,21,0.025,1
56,22,0.075,3
56,23,0.05,3
56,24,0.025,1
56,25,1.0,29
56,26,0.0625,3
56,27,0.0375,2
56,28,1.0,23
56,29,0.025,1
56,30,1.0,26
56,31,0.1125,4
56,32,0.225,7
56,33,0.1,5
56,34,0.025,1
56,35,1.0,27
56,36,0.2625,8
56,37,0.0625,3
56,38,0.075,4
56,39,0.025,1
57,0,0.0375,1
57,1,0.05,1
57,2,0.075,3
57,3,0.0375,2
57,4,0.05,3
57,5,0.0375,1
57,6,1.0,28
57,7,0.0375,1
57,8,0.025,1
57,9,0.025,1
57,10,0.0625,3
57,11,0.025,1
57,12,0.0375,1
57,13,0.15,4
57,14,0.025,1
57,15,0.325,12
57,16,0.025,1
57,17,0.025,1
57,18,0.025,1
57,19,0.05,2
57,20,0.0375,1
57,21,0.0625,2
57,22,0.0375,1
57,23,0.0875,3
57,24,0.025,1
57,25,0.025,1
57,26,0.0625,2
57,27,0.025,1
57,28,0.075,4
57,29,0.025,1
57,30,0.15,4
57,31,0.025,1
57,32,0.1,4
57,33,0.0625,3
57,34,0.1,4
57,35,1.0,23
57,36,0.0375,2
57,37,1.0,28
57,38,0.025,1
57,39,0.025,1
58,0,0.0125,0
58,1,0.0375,2
58,2,0.0125,0
58,3,1.0,20
58,4,1.0,19
58,5,1.0,25
58,6,0.0125,0
58,7,1.0,26
58,8,0.0375,1
58,9,0.0625,4
58,10,1.0,29
58,11,0.0125,0
58,12,0.0125,0
58,13,0.1125,3
58,14,0.0125,0
58,15,0.2375,11
58,16,0.1375,3
58,17,0.0125,0
58,18,0.4,11
58,19,0.075,2
58,20,0.0375,2
58,21,0.025,1
58,22,0.15,7
58,23,0.0125,0
58,24,0.025,1
58,25,0.0125,0
58,26,0.0125,0
58,27,0.0875,5
58,28,0.0125,0
58,29,1.0,21
58,30,0.0125,0
58,31,0.0125,0
58,32,0.0125,0
58,33,0.0125,0
58,34,0.025,1
58,35,0.0125,0
58,36,0.0375,2
58,37,0.0125,0
58,38,0.0375,2
58,39,1.0,21
59,0,1.0,21
59,1,0.05,1
59,2,0.05,1
59,3,0.1,3
59,4,1.0,19
59,5,0.05,1
59,6,1.0,21
59,7,0.1,3
59,8,1.0,23
59,9,0.0625,2
59,10,1.0,18
59,11,0.175,6
59,12,0.075,3
59,13,0.075,2
59,14,0.0875,2
59,15,0.1125,2
59,16,0.3,10
59,17,1.0,26
59,18,0.0625,1
59,19,0.0625,1
59,20,0.1375,6
59,21,0.225,8
59,22,0.05,1
59,23,0.05,1
59,24,0.35,7
59,25,1.0,20
59,26,0.05,1
59,27,0.075,1
59,28,1.0,23
59,29,0.0625,2
59,30,0.2375,7
59,31,1.0,25
59,32,0.05,1
59,33,0.0625,1
59,34,0.05,1
59,35,1.0,18
59,36,0.05,1
59,37,1.0,23
59,38,0.05,1
59,39,0.05,1
60,0,0.0125,0
60,1,0.0625,2
60,2,1.0,24
60,3,0.025,1
60,4,0.1875,6
60,5,0.025,1
60,6,0.0125,0
60,7,0.0125,0
60,8,0.0125,0
60,9,0.05,2
60,10,0.425,12
60,11,0.025,1
60,12,0.0125,0
60,13,0.0125,0
60,14,0.0125,0
60,15,0.0125,0
60,16,0.0125,0
60,17,0.075,3
60,18,0.0125,0
60,19,0.3625,12
60,20,0.0375,2
60,21,0.1375,6
60,22,0.175,9
60,23,0.1,6
60,24,0.0125,0
60,25,0.0125,0
60,26,0.0125,0
60,27,0.0125,0
60,28,1.0,25
60,29,1.0,30
60,30,1.0,24
60,31,1.0,20
60,32,0.025,1
60,33,0.025,1
60,34,0.0125,0
60,35,0.0125,0
60,36,0.025,1
60,37,1.0,28
60,38,1.0,21
60,39,0.1375,4
61,0,0.05,2
61,1,0.1375,4
61,2,0.025,1
61,3,1.0,19
61,4,0.1875,7
61,5,0.0125,0
61,6,0.0125,0
61,7,1.0,32
61,8,0.025,1
61,9,0.0125,0
61,10,0.0375,2
61,11,0.0125,0
61,12,0.0375,1
61,13,1.0,25
61,14,0.025,1
61,15,0.0625,2
61,16,0.0125,0
61,17,1.0,27
61,18,0.4125,13
61,19,0.175,4
61,20,0.0125,0
61,21,0.0125,0
61,22,0.0625,3
61,23,0.125,3
61,24,0.0125,0
61,25,0.0125,0
61,26,0.0125,0
61,27,0.0125,0
61,28,1.0,24
61,29,0.0375,2
61,30,1.0,20
61,31,1.0,24
61,32,0.025,1
61,33,0.025,1
61,34,0.0125,0
61,35,0.0125,0
61,36,0.025,1
61,37,0.0125,0
61,38,0.15,5
61,39,0.2125,9
62,0,1.0,21
62,1,0.3375,13
62,2,0.0125,0
62,3,0.125,5
62,4,0.0625,3
62,5,0.0125,0
62,6,0.0125,0
62,7,0.0125,0
62,8,0.025,1
62,9,0.0125,0
62,10,0.0375,2
62,11,0.0125,0
62,12,0.0125,0
62,13,0.0125,0
62,14,0.025,1
62,15,0.125,5
62,16,0.1125,4
62,17,0.0125,0
62,18,1.0,32
62,19,0.0875,3
62,20,0.0125,0
62,21,1.0,20
62,22,0.1,4
62,23,0.0125,0
62,24,0.0125,0
62,25,0.0375,2
62,26,0.0125,0
62,27,0.0125,0
62,28,0.2375,6
62,29,0.05,2
62,30,0.0125,0
62,31,0.025,1
62,32,0.075,3
62,33,0.0125,0
62,34,0.025,1
62,35,0.0125,0
62,36,0.1,4
62,37,0.275,12
62,38,0.0125,0
62,39,0.0125,0
63,0,0.0125,0
63,1,0.35,13
63,2,0.0125,0
63,3,0.275,13
63,4,0.025,1
63,5,0.0375,2
63,6,1.0,26
63,7,0.1,5
63,8,0.0125,0
63,9,0.0125,0
63,10,0.075,4
63,11,0.0125,0
63,12,0.0125,0
63,13,0.025,1
63,14,0.15,6
63,15,0.0125,0
63,16,0.025,1
63,17,0.0375,2
63,18,0.0125,0
63,19,0.0125,0
63,20,0.05,2
63,21,0.0625,3
63,22,0.1,4
63,23,0.0625,2
63,24,0.0125,0
63,25,0.0125,0
63,26,0.0125,0
63,27,0.0875,5
63,28,0.2125,8
63,29,0.0125,0
63,30,0.1,4
63,31,0.1125,4
63,32,0.0125,0
63,33,0.0375,1
63,34,0.0125,0
63,35,0.0125,0
63,36,0.0125,0
63,37,0.025,1
63,38,0.025,1
63,39,0.0875,3
64,0,0.0125,0
64,1,0.0125,0
64,2,0.0125,0
64,3,0.0125,0
64,4,0.025,1
64,5,0.0125,0
64,6,0.0125,0
64,7,0.0125,0
64,8,0.0125,0
64,9,1.0,18
64,10,0.025,1
64,11,0.0375,2
64,12,0.0125,0
64,13,1.0,29
64,14,1.0,24
64,15,1.0,21
64,16,0.0125,0
64,17,0.075,4
64,18,0.025,1
64,19,0.075,2
64,20,0.0125,0
64,21,0.0125,0
64,22,0.0125,0
64,23,0.125,6
64,24,0.0125,0
64,25,0.0125,0
64,26,0.025,1
64,27,0.0125,0
64,28,0.0125,0
64,29,0.0125,0
64,30,0.0125,0
64,31,0.0125,0
64,32,0.0125,0
64,33,0.0125,0
64,34,0.025,1
64,35,0.0125,0
64,36,1.0,25
64,37,0.075,2
64,38,1.0,15
64,39,0.125,4
65,0,1.0,26
65,1,0.3375,11
65,2,0.0125,0
65,3,1.0,26
65,4,1.0,27
65,5,0.0875,3
65,6,0.1625,5
65,7,0.0125,0
65,8,0.575,17
65,9,0.0125,0
65,10,1.0,22
65,11,1.0,22
65,12,0.0125,0
65,13,0.1125,5
65,14,0.1375,3
65,15,0.0125,0
65,16,0.0125,0
65,17,0.0125,0
65,18,0.0125,0
65,19,0.0125,0
65,20,0.0125,0
65,21,0.0125,0
65,22,1.0,20
65,23,1.0,23
65,24,1.0,21
65,25,0.0125,0
65,26,0.05,2
65,27,0.0125,0
65,28,0.0375,2
65,29,0.0875,4
65,30,0.0125,0
65,31,0.0125,0
65,32,1.0,21
65,33,0.0125,0
65,34,0.0125,0
65,35,0.025,1
65,36,0.0625,4
65,37,0.0125,0
65,38,0.0125,0
65,39,1.0,22
66,0,1.0,26
66,1,0.0125,0
66,2,0.0125,0
66,3,0.1,5
66,4,1.0,24
66,5,0.0125,0
66,6,0.0125,0
